colour	x	y	group	key	clickSelects	showSelected1	showSelected2	PANEL
#F58AC1	19	3309	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	19	6661	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	19	2956	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	19	5947	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	20	2937	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	20	980	8	Rachel	Rachel	November 2010	Rachel	2
#F58AC1	20	89	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	20	4	8	Rachel	Rachel	January 2011	Rachel	2
#F58AC1	20	128	8	Rachel	Rachel	February 2011	Rachel	2
#F58AC1	20	570	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	20	530	8	Rachel	Rachel	April 2011	Rachel	2
#F58AC1	20	3851	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	20	6212	8	Rachel	Rachel	June 2011	Rachel	2
#F58AC1	20	5182	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	20	4415	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	20	3441	8	Rachel	Rachel	September 2011	Rachel	2
#F58AC1	20	1	8	Rachel	Rachel	January 2012	Rachel	2
#F58AC1	20	10	8	Rachel	Rachel	February 2012	Rachel	2
#F58AC1	20	2609	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	20	2065	8	Rachel	Rachel	April 2012	Rachel	2
#F58AC1	20	5539	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	20	4852	8	Rachel	Rachel	June 2012	Rachel	2
#F58AC1	20	5775	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	20	5201	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	20	5119	8	Rachel	Rachel	September 2012	Rachel	2
#F58AC1	20	2243	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	20	74	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	20	174	8	Rachel	Rachel	February 2013	Rachel	2
#F58AC1	20	235	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	20	1802	8	Rachel	Rachel	April 2013	Rachel	2
#F58AC1	20	3843	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	20	6490	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	20	4518	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	20	6015	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	21	1369	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	21	921	8	Rachel	Rachel	November 2010	Rachel	2
#F58AC1	21	99	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	21	5	8	Rachel	Rachel	January 2011	Rachel	2
#F58AC1	21	149	8	Rachel	Rachel	February 2011	Rachel	2
#F58AC1	21	243	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	21	1582	8	Rachel	Rachel	April 2011	Rachel	2
#F58AC1	21	5090	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	21	6393	8	Rachel	Rachel	June 2011	Rachel	2
#F58AC1	21	3774	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	21	1471	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	21	5502	8	Rachel	Rachel	September 2011	Rachel	2
#F58AC1	21	6	8	Rachel	Rachel	February 2012	Rachel	2
#F58AC1	21	2846	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	21	755	8	Rachel	Rachel	April 2012	Rachel	2
#F58AC1	21	5053	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	21	4957	8	Rachel	Rachel	June 2012	Rachel	2
#F58AC1	21	4848	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	21	5640	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	21	3886	8	Rachel	Rachel	September 2012	Rachel	2
#F58AC1	21	1648	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	21	235	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	21	200	8	Rachel	Rachel	February 2013	Rachel	2
#F58AC1	21	422	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	21	1776	8	Rachel	Rachel	April 2013	Rachel	2
#F58AC1	21	3367	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	21	6486	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	21	5603	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	21	6074	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	22	2225	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	22	895	8	Rachel	Rachel	November 2010	Rachel	2
#F58AC1	22	81	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	22	210	8	Rachel	Rachel	February 2011	Rachel	2
#F58AC1	22	321	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	22	2519	8	Rachel	Rachel	April 2011	Rachel	2
#F58AC1	22	3440	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	22	5175	8	Rachel	Rachel	June 2011	Rachel	2
#F58AC1	22	4326	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	22	4088	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	22	4213	8	Rachel	Rachel	September 2011	Rachel	2
#F58AC1	22	3	8	Rachel	Rachel	February 2012	Rachel	2
#F58AC1	22	2254	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	22	1779	8	Rachel	Rachel	April 2012	Rachel	2
#F58AC1	22	2069	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	22	5263	8	Rachel	Rachel	June 2012	Rachel	2
#F58AC1	22	4787	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	22	5154	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	22	1974	8	Rachel	Rachel	September 2012	Rachel	2
#F58AC1	22	3721	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	22	257	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	22	330	8	Rachel	Rachel	February 2013	Rachel	2
#F58AC1	22	451	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	22	1242	8	Rachel	Rachel	April 2013	Rachel	2
#F58AC1	22	4555	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	22	1834	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	22	6234	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	22	3029	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	23	2055	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	23	1141	8	Rachel	Rachel	November 2010	Rachel	2
#F58AC1	23	57	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	23	264	8	Rachel	Rachel	February 2011	Rachel	2
#F58AC1	23	523	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	23	815	8	Rachel	Rachel	April 2011	Rachel	2
#F58AC1	23	3151	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	23	2375	8	Rachel	Rachel	June 2011	Rachel	2
#F58AC1	23	4275	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	23	5363	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	23	5386	8	Rachel	Rachel	September 2011	Rachel	2
#F58AC1	23	13	8	Rachel	Rachel	February 2012	Rachel	2
#F58AC1	23	2325	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	23	846	8	Rachel	Rachel	April 2012	Rachel	2
#F58AC1	23	4798	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	23	4824	8	Rachel	Rachel	June 2012	Rachel	2
#F58AC1	23	3475	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	23	5010	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	23	3321	8	Rachel	Rachel	September 2012	Rachel	2
#F58AC1	23	3554	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	23	163	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	23	131	8	Rachel	Rachel	February 2013	Rachel	2
#F58AC1	23	326	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	23	2339	8	Rachel	Rachel	April 2013	Rachel	2
#F58AC1	23	3337	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	23	3846	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	23	4166	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	23	5793	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	24	1297	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	24	1462	8	Rachel	Rachel	November 2010	Rachel	2
#F58AC1	24	59	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	24	7	8	Rachel	Rachel	January 2011	Rachel	2
#F58AC1	24	295	8	Rachel	Rachel	February 2011	Rachel	2
#F58AC1	24	432	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	24	1982	8	Rachel	Rachel	April 2011	Rachel	2
#F58AC1	24	3843	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	24	1452	8	Rachel	Rachel	June 2011	Rachel	2
#F58AC1	24	4686	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	24	5405	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	24	3675	8	Rachel	Rachel	September 2011	Rachel	2
#F58AC1	24	13	8	Rachel	Rachel	February 2012	Rachel	2
#F58AC1	24	1035	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	24	1753	8	Rachel	Rachel	April 2012	Rachel	2
#F58AC1	24	5209	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	24	4581	8	Rachel	Rachel	June 2012	Rachel	2
#F58AC1	24	4694	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	24	5299	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	24	4683	8	Rachel	Rachel	September 2012	Rachel	2
#F58AC1	24	3622	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	24	189	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	24	144	8	Rachel	Rachel	February 2013	Rachel	2
#F58AC1	24	402	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	24	3560	8	Rachel	Rachel	April 2013	Rachel	2
#F58AC1	24	2391	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	24	4902	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	24	5338	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	24	5172	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	25	1300	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	25	1286	8	Rachel	Rachel	November 2010	Rachel	2
#F58AC1	25	17	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	25	34	8	Rachel	Rachel	January 2011	Rachel	2
#F58AC1	25	123	8	Rachel	Rachel	February 2011	Rachel	2
#F58AC1	25	551	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	25	3092	8	Rachel	Rachel	April 2011	Rachel	2
#F58AC1	25	5264	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	25	1646	8	Rachel	Rachel	June 2011	Rachel	2
#F58AC1	25	3678	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	25	3554	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	25	4330	8	Rachel	Rachel	September 2011	Rachel	2
#F58AC1	25	5	8	Rachel	Rachel	February 2012	Rachel	2
#F58AC1	25	723	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	25	2454	8	Rachel	Rachel	April 2012	Rachel	2
#F58AC1	25	5174	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	25	3283	8	Rachel	Rachel	June 2012	Rachel	2
#F58AC1	25	5059	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	25	4833	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	25	4420	8	Rachel	Rachel	September 2012	Rachel	2
#F58AC1	25	3767	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	25	217	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	25	410	8	Rachel	Rachel	February 2013	Rachel	2
#F58AC1	25	747	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	25	3406	8	Rachel	Rachel	April 2013	Rachel	2
#F58AC1	25	1263	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	25	4868	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	25	6208	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	25	5119	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	26	2175	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	26	639	8	Rachel	Rachel	November 2010	Rachel	2
#F58AC1	26	23	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	26	50	8	Rachel	Rachel	January 2011	Rachel	2
#F58AC1	26	27	8	Rachel	Rachel	February 2011	Rachel	2
#F58AC1	26	470	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	26	1356	8	Rachel	Rachel	April 2011	Rachel	2
#F58AC1	26	2634	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	26	3273	8	Rachel	Rachel	June 2011	Rachel	2
#F58AC1	26	4207	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	26	5410	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	26	4975	8	Rachel	Rachel	September 2011	Rachel	2
#F58AC1	26	1	8	Rachel	Rachel	January 2012	Rachel	2
#F58AC1	26	1168	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	26	2438	8	Rachel	Rachel	April 2012	Rachel	2
#F58AC1	26	5443	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	26	3223	8	Rachel	Rachel	June 2012	Rachel	2
#F58AC1	26	4383	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	26	4536	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	26	3721	8	Rachel	Rachel	September 2012	Rachel	2
#F58AC1	26	4578	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	26	119	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	26	522	8	Rachel	Rachel	February 2013	Rachel	2
#F58AC1	26	1023	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	26	3369	8	Rachel	Rachel	April 2013	Rachel	2
#F58AC1	26	1654	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	26	5355	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	26	5930	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	26	4506	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	27	2841	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	27	345	8	Rachel	Rachel	November 2010	Rachel	2
#F58AC1	27	23	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	27	115	8	Rachel	Rachel	January 2011	Rachel	2
#F58AC1	27	30	8	Rachel	Rachel	February 2011	Rachel	2
#F58AC1	27	355	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	27	1984	8	Rachel	Rachel	April 2011	Rachel	2
#F58AC1	27	1537	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	27	5742	8	Rachel	Rachel	June 2011	Rachel	2
#F58AC1	27	5455	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	27	5012	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	27	5035	8	Rachel	Rachel	September 2011	Rachel	2
#F58AC1	27	5	8	Rachel	Rachel	February 2012	Rachel	2
#F58AC1	27	1207	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	27	1899	8	Rachel	Rachel	April 2012	Rachel	2
#F58AC1	27	5168	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	27	2897	8	Rachel	Rachel	June 2012	Rachel	2
#F58AC1	27	5295	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	27	3598	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	27	4598	8	Rachel	Rachel	September 2012	Rachel	2
#F58AC1	27	2471	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	27	90	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	27	351	8	Rachel	Rachel	February 2013	Rachel	2
#F58AC1	27	587	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	27	3944	8	Rachel	Rachel	April 2013	Rachel	2
#F58AC1	27	6057	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	27	6074	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	27	5506	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	27	5888	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	28	2424	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	28	500	8	Rachel	Rachel	November 2010	Rachel	2
#F58AC1	28	40	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	28	101	8	Rachel	Rachel	January 2011	Rachel	2
#F58AC1	28	10	8	Rachel	Rachel	February 2011	Rachel	2
#F58AC1	28	527	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	28	1730	8	Rachel	Rachel	April 2011	Rachel	2
#F58AC1	28	1782	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	28	4512	8	Rachel	Rachel	June 2011	Rachel	2
#F58AC1	28	5364	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	28	922	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	28	4327	8	Rachel	Rachel	September 2011	Rachel	2
#F58AC1	28	1	8	Rachel	Rachel	January 2012	Rachel	2
#F58AC1	28	3	8	Rachel	Rachel	February 2012	Rachel	2
#F58AC1	28	529	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	28	2323	8	Rachel	Rachel	April 2012	Rachel	2
#F58AC1	28	3894	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	28	5175	8	Rachel	Rachel	June 2012	Rachel	2
#F58AC1	28	4631	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	28	4720	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	28	4361	8	Rachel	Rachel	September 2012	Rachel	2
#F58AC1	28	1876	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	28	265	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	28	283	8	Rachel	Rachel	February 2013	Rachel	2
#F58AC1	28	786	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	28	4915	8	Rachel	Rachel	April 2013	Rachel	2
#F58AC1	28	6435	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	28	1993	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	28	3297	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	28	5673	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	29	1899	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	29	1175	8	Rachel	Rachel	November 2010	Rachel	2
#F58AC1	29	62	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	29	6	8	Rachel	Rachel	January 2011	Rachel	2
#F58AC1	29	820	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	29	2583	8	Rachel	Rachel	April 2011	Rachel	2
#F58AC1	29	2394	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	29	3949	8	Rachel	Rachel	June 2011	Rachel	2
#F58AC1	29	4365	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	29	4658	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	29	2222	8	Rachel	Rachel	September 2011	Rachel	2
#F58AC1	29	4	8	Rachel	Rachel	February 2012	Rachel	2
#F58AC1	29	937	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	29	2493	8	Rachel	Rachel	April 2012	Rachel	2
#F58AC1	29	2731	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	29	5332	8	Rachel	Rachel	June 2012	Rachel	2
#F58AC1	29	4906	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	29	5342	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	29	2267	8	Rachel	Rachel	September 2012	Rachel	2
#F58AC1	29	2795	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	29	294	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	29	641	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	29	4473	8	Rachel	Rachel	April 2013	Rachel	2
#F58AC1	29	3056	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	29	3584	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	29	5073	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	29	6044	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	30	1203	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	30	974	8	Rachel	Rachel	November 2010	Rachel	2
#F58AC1	30	99	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	30	1116	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	30	3942	8	Rachel	Rachel	April 2011	Rachel	2
#F58AC1	30	5166	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	30	3779	8	Rachel	Rachel	June 2011	Rachel	2
#F58AC1	30	4373	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	30	5031	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	30	3876	8	Rachel	Rachel	September 2011	Rachel	2
#F58AC1	30	1288	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	30	3541	8	Rachel	Rachel	April 2012	Rachel	2
#F58AC1	30	5172	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	30	4527	8	Rachel	Rachel	June 2012	Rachel	2
#F58AC1	30	5100	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	30	5202	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	30	1162	8	Rachel	Rachel	September 2012	Rachel	2
#F58AC1	30	2790	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	30	336	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	30	1264	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	30	4928	8	Rachel	Rachel	April 2013	Rachel	2
#F58AC1	30	6751	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	30	5441	8	Rachel	Rachel	June 2013	Rachel	2
#F58AC1	30	6343	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	30	5109	8	Rachel	Rachel	August 2013	Rachel	2
#F58AC1	31	1084	8	Rachel	Rachel	October 2010	Rachel	2
#F58AC1	31	115	8	Rachel	Rachel	December 2010	Rachel	2
#F58AC1	31	7	8	Rachel	Rachel	January 2011	Rachel	2
#F58AC1	31	1101	8	Rachel	Rachel	March 2011	Rachel	2
#F58AC1	31	4958	8	Rachel	Rachel	May 2011	Rachel	2
#F58AC1	31	4593	8	Rachel	Rachel	July 2011	Rachel	2
#F58AC1	31	5936	8	Rachel	Rachel	August 2011	Rachel	2
#F58AC1	31	1370	8	Rachel	Rachel	March 2012	Rachel	2
#F58AC1	31	4410	8	Rachel	Rachel	May 2012	Rachel	2
#F58AC1	31	4468	8	Rachel	Rachel	July 2012	Rachel	2
#F58AC1	31	4188	8	Rachel	Rachel	August 2012	Rachel	2
#F58AC1	31	2570	8	Rachel	Rachel	October 2012	Rachel	2
#F58AC1	31	295	8	Rachel	Rachel	January 2013	Rachel	2
#F58AC1	31	2730	8	Rachel	Rachel	March 2013	Rachel	2
#F58AC1	31	8555	8	Rachel	Rachel	May 2013	Rachel	2
#F58AC1	31	6327	8	Rachel	Rachel	July 2013	Rachel	2
#F58AC1	31	3593	8	Rachel	Rachel	August 2013	Rachel	2
#A77B7B	1	98	9	Saint-Urbain	Saint-Urbain	January 2009	Saint-Urbain	2
#A77B7B	1	775	9	Saint-Urbain	Saint-Urbain	February 2009	Saint-Urbain	2
#A77B7B	1	1087	9	Saint-Urbain	Saint-Urbain	March 2009	Saint-Urbain	2
#A77B7B	1	1562	9	Saint-Urbain	Saint-Urbain	April 2009	Saint-Urbain	2
#A77B7B	1	2500	9	Saint-Urbain	Saint-Urbain	May 2009	Saint-Urbain	2
#A77B7B	1	1971	9	Saint-Urbain	Saint-Urbain	June 2009	Saint-Urbain	2
#A77B7B	1	1879	9	Saint-Urbain	Saint-Urbain	July 2009	Saint-Urbain	2
#A77B7B	1	2040	9	Saint-Urbain	Saint-Urbain	August 2009	Saint-Urbain	2
#A77B7B	1	2823	9	Saint-Urbain	Saint-Urbain	September 2009	Saint-Urbain	2
#A77B7B	1	2358	9	Saint-Urbain	Saint-Urbain	October 2009	Saint-Urbain	2
#A77B7B	1	1432	9	Saint-Urbain	Saint-Urbain	November 2009	Saint-Urbain	2
#A77B7B	1	1398	9	Saint-Urbain	Saint-Urbain	December 2009	Saint-Urbain	2
#A77B7B	1	267	9	Saint-Urbain	Saint-Urbain	January 2010	Saint-Urbain	2
#A77B7B	1	241	9	Saint-Urbain	Saint-Urbain	February 2010	Saint-Urbain	2
#A77B7B	1	396	9	Saint-Urbain	Saint-Urbain	March 2010	Saint-Urbain	2
#A77B7B	1	2209	9	Saint-Urbain	Saint-Urbain	May 2010	Saint-Urbain	2
#A77B7B	1	2305	9	Saint-Urbain	Saint-Urbain	June 2010	Saint-Urbain	2
#A77B7B	1	2004	9	Saint-Urbain	Saint-Urbain	July 2010	Saint-Urbain	2
#A77B7B	1	1672	9	Saint-Urbain	Saint-Urbain	August 2010	Saint-Urbain	2
#A77B7B	1	3095	9	Saint-Urbain	Saint-Urbain	September 2010	Saint-Urbain	2
#A77B7B	1	1899	9	Saint-Urbain	Saint-Urbain	October 2010	Saint-Urbain	2
#A77B7B	1	1694	9	Saint-Urbain	Saint-Urbain	November 2010	Saint-Urbain	2
#A77B7B	2	220	9	Saint-Urbain	Saint-Urbain	January 2009	Saint-Urbain	2
#A77B7B	2	759	9	Saint-Urbain	Saint-Urbain	February 2009	Saint-Urbain	2
#A77B7B	2	882	9	Saint-Urbain	Saint-Urbain	March 2009	Saint-Urbain	2
#A77B7B	2	2029	9	Saint-Urbain	Saint-Urbain	April 2009	Saint-Urbain	2
#A77B7B	2	1302	9	Saint-Urbain	Saint-Urbain	May 2009	Saint-Urbain	2
#A77B7B	2	2261	9	Saint-Urbain	Saint-Urbain	June 2009	Saint-Urbain	2
#A77B7B	2	2759	9	Saint-Urbain	Saint-Urbain	July 2009	Saint-Urbain	2
#A77B7B	2	960	9	Saint-Urbain	Saint-Urbain	August 2009	Saint-Urbain	2
#A77B7B	2	2902	9	Saint-Urbain	Saint-Urbain	September 2009	Saint-Urbain	2
#A77B7B	2	2682	9	Saint-Urbain	Saint-Urbain	October 2009	Saint-Urbain	2
#A77B7B	2	1933	9	Saint-Urbain	Saint-Urbain	November 2009	Saint-Urbain	2
#A77B7B	2	1588	9	Saint-Urbain	Saint-Urbain	December 2009	Saint-Urbain	2
#A77B7B	2	114	9	Saint-Urbain	Saint-Urbain	January 2010	Saint-Urbain	2
#A77B7B	2	281	9	Saint-Urbain	Saint-Urbain	February 2010	Saint-Urbain	2
#A77B7B	2	562	9	Saint-Urbain	Saint-Urbain	March 2010	Saint-Urbain	2
#A77B7B	2	1827	9	Saint-Urbain	Saint-Urbain	May 2010	Saint-Urbain	2
#A77B7B	2	3261	9	Saint-Urbain	Saint-Urbain	June 2010	Saint-Urbain	2
#A77B7B	2	2818	9	Saint-Urbain	Saint-Urbain	July 2010	Saint-Urbain	2
#A77B7B	2	2434	9	Saint-Urbain	Saint-Urbain	August 2010	Saint-Urbain	2
#A77B7B	2	2892	9	Saint-Urbain	Saint-Urbain	September 2010	Saint-Urbain	2
