colour	x	y	key	tooltip	clickSelects	showSelected1	showSelected2	PANEL	fill
#32D6BA	5	3533	5 Berri	3533 cyclists counted at Berri on 2009-09-05	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	6	3888	6 Berri	3888 cyclists counted at Berri on 2009-09-06	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	7	3683	7 Berri	3683 cyclists counted at Berri on 2009-09-07	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	8	5452	8 Berri	5452 cyclists counted at Berri on 2009-09-08	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	9	5575	9 Berri	5575 cyclists counted at Berri on 2009-09-09	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	10	5496	10 Berri	5496 cyclists counted at Berri on 2009-09-10	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	11	4864	11 Berri	4864 cyclists counted at Berri on 2009-09-11	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	12	3985	12 Berri	3985 cyclists counted at Berri on 2009-09-12	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	13	2695	13 Berri	2695 cyclists counted at Berri on 2009-09-13	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	14	4196	14 Berri	4196 cyclists counted at Berri on 2009-09-14	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	15	5169	15 Berri	5169 cyclists counted at Berri on 2009-09-15	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	16	4891	16 Berri	4891 cyclists counted at Berri on 2009-09-16	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	17	4915	17 Berri	4915 cyclists counted at Berri on 2009-09-17	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	18	2435	18 Berri	2435 cyclists counted at Berri on 2009-09-18	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	19	2674	19 Berri	2674 cyclists counted at Berri on 2009-09-19	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	20	2855	20 Berri	2855 cyclists counted at Berri on 2009-09-20	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	21	4787	21 Berri	4787 cyclists counted at Berri on 2009-09-21	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	22	2620	22 Berri	2620 cyclists counted at Berri on 2009-09-22	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	23	2878	23 Berri	2878 cyclists counted at Berri on 2009-09-23	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	24	4820	24 Berri	4820 cyclists counted at Berri on 2009-09-24	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	25	3774	25 Berri	3774 cyclists counted at Berri on 2009-09-25	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	26	2603	26 Berri	2603 cyclists counted at Berri on 2009-09-26	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	27	725	27 Berri	725 cyclists counted at Berri on 2009-09-27	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	28	1941	28 Berri	1941 cyclists counted at Berri on 2009-09-28	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	29	2272	29 Berri	2272 cyclists counted at Berri on 2009-09-29	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	30	3003	30 Berri	3003 cyclists counted at Berri on 2009-09-30	Berri	Berri	September 2009	2	#32D6BA
#32D6BA	1	2643	1 Berri	2643 cyclists counted at Berri on 2009-10-01	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	2	2865	2 Berri	2865 cyclists counted at Berri on 2009-10-02	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	3	993	3 Berri	993 cyclists counted at Berri on 2009-10-03	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	4	1336	4 Berri	1336 cyclists counted at Berri on 2009-10-04	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	5	2935	5 Berri	2935 cyclists counted at Berri on 2009-10-05	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	6	3852	6 Berri	3852 cyclists counted at Berri on 2009-10-06	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	7	2115	7 Berri	2115 cyclists counted at Berri on 2009-10-07	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	8	3336	8 Berri	3336 cyclists counted at Berri on 2009-10-08	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	9	1302	9 Berri	1302 cyclists counted at Berri on 2009-10-09	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	10	1407	10 Berri	1407 cyclists counted at Berri on 2009-10-10	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	11	1090	11 Berri	1090 cyclists counted at Berri on 2009-10-11	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	12	1171	12 Berri	1171 cyclists counted at Berri on 2009-10-12	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	13	1671	13 Berri	1671 cyclists counted at Berri on 2009-10-13	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	14	2456	14 Berri	2456 cyclists counted at Berri on 2009-10-14	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	15	2383	15 Berri	2383 cyclists counted at Berri on 2009-10-15	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	16	2131	16 Berri	2131 cyclists counted at Berri on 2009-10-16	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	17	1130	17 Berri	1130 cyclists counted at Berri on 2009-10-17	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	18	1241	18 Berri	1241 cyclists counted at Berri on 2009-10-18	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	19	2570	19 Berri	2570 cyclists counted at Berri on 2009-10-19	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	20	2605	20 Berri	2605 cyclists counted at Berri on 2009-10-20	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	21	2904	21 Berri	2904 cyclists counted at Berri on 2009-10-21	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	22	1322	22 Berri	1322 cyclists counted at Berri on 2009-10-22	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	23	1792	23 Berri	1792 cyclists counted at Berri on 2009-10-23	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	24	542	24 Berri	542 cyclists counted at Berri on 2009-10-24	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	25	1129	25 Berri	1129 cyclists counted at Berri on 2009-10-25	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	26	2119	26 Berri	2119 cyclists counted at Berri on 2009-10-26	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	27	2072	27 Berri	2072 cyclists counted at Berri on 2009-10-27	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	28	1996	28 Berri	1996 cyclists counted at Berri on 2009-10-28	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	29	2130	29 Berri	2130 cyclists counted at Berri on 2009-10-29	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	30	1835	30 Berri	1835 cyclists counted at Berri on 2009-10-30	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	31	473	31 Berri	473 cyclists counted at Berri on 2009-10-31	Berri	Berri	October 2009	2	#32D6BA
#32D6BA	1	1144	1 Berri	1144 cyclists counted at Berri on 2009-11-01	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	2	2293	2 Berri	2293 cyclists counted at Berri on 2009-11-02	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	3	1655	3 Berri	1655 cyclists counted at Berri on 2009-11-03	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	4	1974	4 Berri	1974 cyclists counted at Berri on 2009-11-04	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	5	1767	5 Berri	1767 cyclists counted at Berri on 2009-11-05	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	6	1735	6 Berri	1735 cyclists counted at Berri on 2009-11-06	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	7	872	7 Berri	872 cyclists counted at Berri on 2009-11-07	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	8	1541	8 Berri	1541 cyclists counted at Berri on 2009-11-08	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	9	2540	9 Berri	2540 cyclists counted at Berri on 2009-11-09	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	10	2526	10 Berri	2526 cyclists counted at Berri on 2009-11-10	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	11	2366	11 Berri	2366 cyclists counted at Berri on 2009-11-11	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	12	2224	12 Berri	2224 cyclists counted at Berri on 2009-11-12	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	13	2007	13 Berri	2007 cyclists counted at Berri on 2009-11-13	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	14	493	14 Berri	493 cyclists counted at Berri on 2009-11-14	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	15	852	15 Berri	852 cyclists counted at Berri on 2009-11-15	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	16	1881	16 Berri	1881 cyclists counted at Berri on 2009-11-16	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	17	2052	17 Berri	2052 cyclists counted at Berri on 2009-11-17	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	18	1921	18 Berri	1921 cyclists counted at Berri on 2009-11-18	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	19	1935	19 Berri	1935 cyclists counted at Berri on 2009-11-19	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	20	1065	20 Berri	1065 cyclists counted at Berri on 2009-11-20	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	21	1173	21 Berri	1173 cyclists counted at Berri on 2009-11-21	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	22	743	22 Berri	743 cyclists counted at Berri on 2009-11-22	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	23	1579	23 Berri	1579 cyclists counted at Berri on 2009-11-23	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	24	1886	24 Berri	1886 cyclists counted at Berri on 2009-11-24	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	25	1574	25 Berri	1574 cyclists counted at Berri on 2009-11-25	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	26	1726	26 Berri	1726 cyclists counted at Berri on 2009-11-26	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	27	1027	27 Berri	1027 cyclists counted at Berri on 2009-11-27	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	28	810	28 Berri	810 cyclists counted at Berri on 2009-11-28	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	29	671	29 Berri	671 cyclists counted at Berri on 2009-11-29	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	30	747	30 Berri	747 cyclists counted at Berri on 2009-11-30	Berri	Berri	November 2009	2	#32D6BA
#32D6BA	1	1092	1 Berri	1092 cyclists counted at Berri on 2009-12-01	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	2	1377	2 Berri	1377 cyclists counted at Berri on 2009-12-02	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	3	606	3 Berri	606 cyclists counted at Berri on 2009-12-03	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	4	1108	4 Berri	1108 cyclists counted at Berri on 2009-12-04	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	5	594	5 Berri	594 cyclists counted at Berri on 2009-12-05	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	6	501	6 Berri	501 cyclists counted at Berri on 2009-12-06	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	7	669	7 Berri	669 cyclists counted at Berri on 2009-12-07	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	8	570	8 Berri	570 cyclists counted at Berri on 2009-12-08	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	9	185	9 Berri	185 cyclists counted at Berri on 2009-12-09	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	10	219	10 Berri	219 cyclists counted at Berri on 2009-12-10	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	11	194	11 Berri	194 cyclists counted at Berri on 2009-12-11	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	12	106	12 Berri	106 cyclists counted at Berri on 2009-12-12	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	13	130	13 Berri	130 cyclists counted at Berri on 2009-12-13	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	14	271	14 Berri	271 cyclists counted at Berri on 2009-12-14	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	15	308	15 Berri	308 cyclists counted at Berri on 2009-12-15	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	16	296	16 Berri	296 cyclists counted at Berri on 2009-12-16	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	17	239	17 Berri	239 cyclists counted at Berri on 2009-12-17	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	18	214	18 Berri	214 cyclists counted at Berri on 2009-12-18	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	19	133	19 Berri	133 cyclists counted at Berri on 2009-12-19	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	20	135	20 Berri	135 cyclists counted at Berri on 2009-12-20	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	21	239	21 Berri	239 cyclists counted at Berri on 2009-12-21	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	22	207	22 Berri	207 cyclists counted at Berri on 2009-12-22	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	23	158	23 Berri	158 cyclists counted at Berri on 2009-12-23	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	24	74	24 Berri	74 cyclists counted at Berri on 2009-12-24	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	25	34	25 Berri	34 cyclists counted at Berri on 2009-12-25	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	26	40	26 Berri	40 cyclists counted at Berri on 2009-12-26	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	27	66	27 Berri	66 cyclists counted at Berri on 2009-12-27	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	28	61	28 Berri	61 cyclists counted at Berri on 2009-12-28	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	29	89	29 Berri	89 cyclists counted at Berri on 2009-12-29	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	30	76	30 Berri	76 cyclists counted at Berri on 2009-12-30	Berri	Berri	December 2009	2	#32D6BA
#32D6BA	31	53	31 Berri	53 cyclists counted at Berri on 2009-12-31	Berri	Berri	December 2009	2	#32D6BA
#7649C8	7	2156	7 Brébeuf	2156 cyclists counted at Brébeuf on 2009-07-07	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	8	4539	8 Brébeuf	4539 cyclists counted at Brébeuf on 2009-07-08	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	9	7575	9 Brébeuf	7575 cyclists counted at Brébeuf on 2009-07-09	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	10	7268	10 Brébeuf	7268 cyclists counted at Brébeuf on 2009-07-10	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	11	2320	11 Brébeuf	2320 cyclists counted at Brébeuf on 2009-07-11	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	12	5071	12 Brébeuf	5071 cyclists counted at Brébeuf on 2009-07-12	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	13	4236	13 Brébeuf	4236 cyclists counted at Brébeuf on 2009-07-13	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	14	3755	14 Brébeuf	3755 cyclists counted at Brébeuf on 2009-07-14	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	15	6933	15 Brébeuf	6933 cyclists counted at Brébeuf on 2009-07-15	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	16	4278	16 Brébeuf	4278 cyclists counted at Brébeuf on 2009-07-16	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	17	5987	17 Brébeuf	5987 cyclists counted at Brébeuf on 2009-07-17	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	18	3582	18 Brébeuf	3582 cyclists counted at Brébeuf on 2009-07-18	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	19	4132	19 Brébeuf	4132 cyclists counted at Brébeuf on 2009-07-19	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	20	7064	20 Brébeuf	7064 cyclists counted at Brébeuf on 2009-07-20	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	21	6996	21 Brébeuf	6996 cyclists counted at Brébeuf on 2009-07-21	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	22	4331	22 Brébeuf	4331 cyclists counted at Brébeuf on 2009-07-22	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	23	6134	23 Brébeuf	6134 cyclists counted at Brébeuf on 2009-07-23	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	24	4639	24 Brébeuf	4639 cyclists counted at Brébeuf on 2009-07-24	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	25	4635	25 Brébeuf	4635 cyclists counted at Brébeuf on 2009-07-25	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	26	2144	26 Brébeuf	2144 cyclists counted at Brébeuf on 2009-07-26	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	27	5024	27 Brébeuf	5024 cyclists counted at Brébeuf on 2009-07-27	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	28	7219	28 Brébeuf	7219 cyclists counted at Brébeuf on 2009-07-28	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	29	5033	29 Brébeuf	5033 cyclists counted at Brébeuf on 2009-07-29	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	30	7191	30 Brébeuf	7191 cyclists counted at Brébeuf on 2009-07-30	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	31	5237	31 Brébeuf	5237 cyclists counted at Brébeuf on 2009-07-31	Brébeuf	Brébeuf	July 2009	2	#7649C8
#7649C8	1	5869	1 Brébeuf	5869 cyclists counted at Brébeuf on 2009-08-01	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	2	1753	2 Brébeuf	1753 cyclists counted at Brébeuf on 2009-08-02	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	3	7183	3 Brébeuf	7183 cyclists counted at Brébeuf on 2009-08-03	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	4	5384	4 Brébeuf	5384 cyclists counted at Brébeuf on 2009-08-04	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	5	7103	5 Brébeuf	7103 cyclists counted at Brébeuf on 2009-08-05	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	6	5259	6 Brébeuf	5259 cyclists counted at Brébeuf on 2009-08-06	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	7	5371	7 Brébeuf	5371 cyclists counted at Brébeuf on 2009-08-07	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	8	5514	8 Brébeuf	5514 cyclists counted at Brébeuf on 2009-08-08	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	9	3524	9 Brébeuf	3524 cyclists counted at Brébeuf on 2009-08-09	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	10	4183	10 Brébeuf	4183 cyclists counted at Brébeuf on 2009-08-10	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	11	4359	11 Brébeuf	4359 cyclists counted at Brébeuf on 2009-08-11	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	12	7127	12 Brébeuf	7127 cyclists counted at Brébeuf on 2009-08-12	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	13	6971	13 Brébeuf	6971 cyclists counted at Brébeuf on 2009-08-13	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	14	6155	14 Brébeuf	6155 cyclists counted at Brébeuf on 2009-08-14	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	15	5078	15 Brébeuf	5078 cyclists counted at Brébeuf on 2009-08-15	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	16	4416	16 Brébeuf	4416 cyclists counted at Brébeuf on 2009-08-16	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	17	5668	17 Brébeuf	5668 cyclists counted at Brébeuf on 2009-08-17	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	18	5641	18 Brébeuf	5641 cyclists counted at Brébeuf on 2009-08-18	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	19	6901	19 Brébeuf	6901 cyclists counted at Brébeuf on 2009-08-19	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	20	4884	20 Brébeuf	4884 cyclists counted at Brébeuf on 2009-08-20	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	21	3752	21 Brébeuf	3752 cyclists counted at Brébeuf on 2009-08-21	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	22	4787	22 Brébeuf	4787 cyclists counted at Brébeuf on 2009-08-22	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	23	4015	23 Brébeuf	4015 cyclists counted at Brébeuf on 2009-08-23	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	24	5526	24 Brébeuf	5526 cyclists counted at Brébeuf on 2009-08-24	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	25	7034	25 Brébeuf	7034 cyclists counted at Brébeuf on 2009-08-25	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	26	6238	26 Brébeuf	6238 cyclists counted at Brébeuf on 2009-08-26	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	27	6239	27 Brébeuf	6239 cyclists counted at Brébeuf on 2009-08-27	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	28	5651	28 Brébeuf	5651 cyclists counted at Brébeuf on 2009-08-28	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	29	1445	29 Brébeuf	1445 cyclists counted at Brébeuf on 2009-08-29	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	30	3044	30 Brébeuf	3044 cyclists counted at Brébeuf on 2009-08-30	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	31	5927	31 Brébeuf	5927 cyclists counted at Brébeuf on 2009-08-31	Brébeuf	Brébeuf	August 2009	2	#7649C8
#7649C8	1	6936	1 Brébeuf	6936 cyclists counted at Brébeuf on 2009-09-01	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	2	7048	2 Brébeuf	7048 cyclists counted at Brébeuf on 2009-09-02	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	3	6864	3 Brébeuf	6864 cyclists counted at Brébeuf on 2009-09-03	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	4	5833	4 Brébeuf	5833 cyclists counted at Brébeuf on 2009-09-04	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	5	4156	5 Brébeuf	4156 cyclists counted at Brébeuf on 2009-09-05	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	6	4030	6 Brébeuf	4030 cyclists counted at Brébeuf on 2009-09-06	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	7	4800	7 Brébeuf	4800 cyclists counted at Brébeuf on 2009-09-07	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	8	6745	8 Brébeuf	6745 cyclists counted at Brébeuf on 2009-09-08	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	9	6681	9 Brébeuf	6681 cyclists counted at Brébeuf on 2009-09-09	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	10	6514	10 Brébeuf	6514 cyclists counted at Brébeuf on 2009-09-10	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	11	6044	11 Brébeuf	6044 cyclists counted at Brébeuf on 2009-09-11	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	12	5205	12 Brébeuf	5205 cyclists counted at Brébeuf on 2009-09-12	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	13	3925	13 Brébeuf	3925 cyclists counted at Brébeuf on 2009-09-13	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	14	4236	14 Brébeuf	4236 cyclists counted at Brébeuf on 2009-09-14	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	15	4375	15 Brébeuf	4375 cyclists counted at Brébeuf on 2009-09-15	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	16	4252	16 Brébeuf	4252 cyclists counted at Brébeuf on 2009-09-16	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	17	3983	17 Brébeuf	3983 cyclists counted at Brébeuf on 2009-09-17	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	18	2154	18 Brébeuf	2154 cyclists counted at Brébeuf on 2009-09-18	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	19	2513	19 Brébeuf	2513 cyclists counted at Brébeuf on 2009-09-19	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	20	2588	20 Brébeuf	2588 cyclists counted at Brébeuf on 2009-09-20	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	21	3590	21 Brébeuf	3590 cyclists counted at Brébeuf on 2009-09-21	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	22	1918	22 Brébeuf	1918 cyclists counted at Brébeuf on 2009-09-22	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	23	2030	23 Brébeuf	2030 cyclists counted at Brébeuf on 2009-09-23	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	24	3158	24 Brébeuf	3158 cyclists counted at Brébeuf on 2009-09-24	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	25	2699	25 Brébeuf	2699 cyclists counted at Brébeuf on 2009-09-25	Brébeuf	Brébeuf	September 2009	2	#7649C8
#7649C8	26	2547	26 Brébeuf	2547 cyclists counted at Brébeuf on 2009-09-26	Brébeuf	Brébeuf	September 2009	2	#7649C8
